"","time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource","country"
"172279","1987-07-20T01:28:00.160Z",54.008,-164.348,33,4.8,"mb",NA,NA,NA,1,"us","usp00036sj","2014-11-07T00:40:41.504Z","Unimak Island region, Alaska","earthquake",NA,NA,NA,22,"reviewed","us","us","Alaska"
"172509","1987-07-01T08:39:11.630Z",54.056,-162.452,33,4.6,"mb",NA,NA,NA,1.1,"us","usp000367t","2014-11-07T00:40:36.264Z","Alaska Peninsula","earthquake",NA,NA,NA,4,"reviewed","us","us","Alaska Peninsula"
"172523","1987-06-29T09:55:45.290Z",53.831,-163.566,33,4.6,"mb",NA,NA,NA,1,"us","usp000366b","2014-11-07T00:40:34.503Z","Unimak Island region, Alaska","earthquake",NA,NA,NA,24,"reviewed","us","us","Alaska"
"172557","1987-06-26T16:36:28.380Z",53.92,-163.868,33,4.7,"mb",NA,NA,NA,1.3,"us","usp000363g","2014-11-07T00:40:34.049Z","Unimak Island region, Alaska","earthquake",NA,NA,NA,7,"reviewed","us","us","Alaska"
"172589","1987-06-23T13:04:51.750Z",54.638,-159.724,33,4.5,"mb",NA,NA,NA,1.2,"us","usp000360p","2014-11-07T00:40:33.715Z","south of Alaska","earthquake",NA,NA,NA,4,"reviewed","us","us","south of Alaska"
"172608","1987-06-21T07:51:48.210Z",54.269,-162.569,33,4.9,"mb",NA,NA,NA,1.2,"us","usp00035yu","2014-11-07T00:40:33.510Z","Alaska Peninsula","earthquake",NA,NA,NA,13,"reviewed","us","us","Alaska Peninsula"
"172609","1987-06-21T06:18:58.690Z",54.257,-162.764,33,4.8,"mb",NA,NA,NA,1.3,"us","usp00035ys","2014-11-07T00:40:33.505Z","Alaska Peninsula","earthquake",NA,NA,NA,9,"reviewed","us","us","Alaska Peninsula"
"172610","1987-06-21T05:55:26.930Z",54.285,-162.597,33,5.5,"mb",NA,NA,NA,0.9,"us","usp00035yp","2015-05-13T18:53:25.000Z","Alaska Peninsula","earthquake",NA,NA,NA,56,"reviewed","us","us","Alaska Peninsula"
"172611","1987-06-21T05:46:10.010Z",54.211,-162.601,33.6,6.5,"mw",NA,NA,NA,1.1,"us","usp00035yn","2016-11-10T00:38:12.981Z","Alaska Peninsula","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","Alaska Peninsula"
"172737","1987-06-10T01:44:41.880Z",59.306,-152.352,61.4,4.6,"mb",NA,NA,NA,NA,"us","usp00035p7","2014-11-07T00:40:31.960Z","Southern Alaska","earthquake",NA,NA,NA,24,"reviewed","ags","us","Southern Alaska"
"172891","1987-05-25T11:40:42.970Z",56.431,-152.721,33,5,"mb",NA,NA,NA,0.8,"us","usp0003589","2014-11-07T00:40:26.696Z","Kodiak Island region, Alaska","earthquake",NA,NA,NA,46,"reviewed","us","us","Alaska"
"172910","1987-05-22T16:20:46.080Z",52.52,-163.947,33,4.7,"mb",NA,NA,NA,0.8,"us","usp000356f","2014-11-07T00:40:25.850Z","south of Alaska","earthquake",NA,NA,NA,37,"reviewed","us","us","south of Alaska"
"172941","1987-05-20T09:10:02.720Z",56.659,-152.786,33,4.5,"mb",NA,NA,NA,1.3,"us","usp000354q","2014-11-07T00:40:25.676Z","Kodiak Island region, Alaska","earthquake",NA,NA,NA,5,"reviewed","us","us","Alaska"
"172945","1987-05-20T06:09:22.090Z",56.577,-152.733,33,4.8,"mb",NA,NA,NA,0.9,"us","usp000354j","2014-11-07T00:40:25.655Z","Kodiak Island region, Alaska","earthquake",NA,NA,NA,42,"reviewed","us","us","Alaska"
"172946","1987-05-20T06:02:08.910Z",56.32,-152.842,33,4.5,"mb",NA,NA,NA,1.4,"us","usp000354h","2014-11-07T00:40:25.654Z","Kodiak Island region, Alaska","earthquake",NA,NA,NA,3,"reviewed","us","us","Alaska"
"172947","1987-05-20T05:59:18.150Z",56.597,-152.764,33,4.8,"mb",NA,NA,NA,1.1,"us","usp000354f","2014-11-07T00:40:25.643Z","Kodiak Island region, Alaska","earthquake",NA,NA,NA,36,"reviewed","us","us","Alaska"
"172948","1987-05-20T05:40:19.490Z",56.563,-152.775,33,5.3,"mw",NA,NA,NA,1,"us","usp000354e","2016-11-09T22:34:00.353Z","Kodiak Island region, Alaska","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","Alaska"
"172990","1987-05-15T08:44:04.100Z",56.376,-153.127,33,4.8,"mb",NA,NA,NA,1,"us","usp000350z","2014-11-07T00:40:24.948Z","Kodiak Island region, Alaska","earthquake",NA,NA,NA,38,"reviewed","us","us","Alaska"
"173153","1987-05-02T19:21:29.690Z",54.801,-160.103,33,5.3,"mw",NA,NA,NA,1,"us","usp00034nq","2016-11-09T22:26:03.148Z","Alaska Peninsula","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","Alaska Peninsula"
"173306","1987-04-18T02:01:38.890Z",61.374,-150.656,68,5.3,"mw",NA,NA,NA,NA,"us","usp000348h","2016-11-09T22:19:52.296Z","Southern Alaska","earthquake",NA,NA,NA,NA,"reviewed","ags","hrv","Southern Alaska"
"173579","1987-03-24T17:04:15.600Z",56.245,-161.243,162.1,4.6,"mb",NA,NA,NA,1.4,"us","usp00033kv","2014-11-07T00:40:06.854Z","Alaska Peninsula","earthquake",NA,8.5,NA,8,"reviewed","us","us","Alaska Peninsula"
"173905","1987-02-28T23:20:11.190Z",53.025,-162.549,33,4.8,"mb",NA,NA,NA,1.1,"us","usp00032w3","2014-11-07T00:39:54.637Z","south of Alaska","earthquake",NA,NA,NA,4,"reviewed","us","us","south of Alaska"
"173942","1987-02-26T10:48:54.670Z",53.507,-163.696,33,4.8,"mb",NA,NA,NA,1.1,"us","usp00032sz","2014-11-07T00:39:54.059Z","Unimak Island region, Alaska","earthquake",NA,NA,NA,30,"reviewed","us","us","Alaska"
"173959","1987-02-25T11:11:44.990Z",56.504,-153.069,33,4.6,"mb",NA,NA,NA,1.2,"us","usp00032rq","2014-11-07T00:39:53.724Z","Kodiak Island region, Alaska","earthquake",NA,NA,NA,7,"reviewed","us","us","Alaska"
"174066","1987-02-15T16:09:26.480Z",53.577,-163.601,33,4.9,"mb",NA,NA,NA,0.9,"us","usp00032gx","2014-11-07T00:39:52.113Z","Unimak Island region, Alaska","earthquake",NA,NA,NA,23,"reviewed","us","us","Alaska"
"174110","1987-02-12T06:52:31.260Z",54.181,-162.566,33,5,"mb",NA,NA,NA,0.8,"us","usp00032dv","2014-11-07T00:39:51.369Z","Alaska Peninsula","earthquake",NA,NA,NA,44,"reviewed","us","us","Alaska Peninsula"
"174178","1987-02-08T06:19:09.620Z",54.945,-159.93,33,4.5,"mb",NA,NA,NA,1.3,"us","usp000329a","2014-11-07T00:39:48.561Z","south of Alaska","earthquake",NA,NA,NA,2,"reviewed","us","us","south of Alaska"
"174225","1987-02-04T00:18:45.560Z",65.04,-166.801,33,4.7,"mb",NA,NA,NA,1.1,"us","usp000325h","2014-11-07T00:39:46.173Z","northern Alaska","earthquake",NA,NA,NA,3,"reviewed","us","us","northern Alaska"
"174259","1987-01-31T15:42:31.330Z",53.764,-164.833,33,4.8,"mb",NA,NA,NA,0.8,"us","usp000322p","2014-11-07T00:39:41.897Z","Unimak Island region, Alaska","earthquake",NA,NA,NA,9,"reviewed","us","us","Alaska"
"174343","1987-01-24T19:12:53.060Z",56.317,-152.03,33,4.6,"mb",NA,NA,NA,0.7,"us","usp00031wr","2014-11-07T00:39:40.668Z","Kodiak Island region, Alaska","earthquake",NA,NA,NA,14,"reviewed","us","us","Alaska"
"175216","1986-11-04T06:14:18.720Z",61.341,-151.9,98,4.7,"mb",NA,NA,NA,NA,"us","usp0002zny","2014-11-07T00:39:18.746Z","Southern Alaska","earthquake",NA,NA,NA,25,"reviewed","ags","us","Southern Alaska"
"175323","1986-10-26T03:34:05.850Z",53.524,-163.705,33,5.1,"mb",NA,NA,NA,0.8,"us","usp0002zc2","2014-11-07T00:39:11.834Z","Unimak Island region, Alaska","earthquake",NA,NA,NA,31,"reviewed","us","us","Alaska"
"175324","1986-10-26T03:33:51.690Z",53.521,-163.672,33,4.7,"mb",NA,NA,NA,0.9,"us","usp0002zc1","2014-11-07T00:39:11.827Z","Unimak Island region, Alaska","earthquake",NA,NA,NA,12,"reviewed","us","us","Alaska"
"175520","1986-10-15T23:35:51.210Z",59.705,-153.072,120.6,4.6,"mb",NA,NA,NA,0.7,"us","usp0002yzm","2014-11-07T00:39:09.406Z","Southern Alaska","earthquake",NA,2,NA,21,"reviewed","us","us","Southern Alaska"
"175583","1986-10-09T01:21:06.170Z",62.129,-149.544,58,4.5,"mb",NA,NA,NA,NA,"us","usp0002yt1","2014-11-07T00:39:08.314Z","Central Alaska","earthquake",NA,NA,NA,24,"reviewed","ags","us","Central Alaska"
"175681","1986-09-28T08:50:28.670Z",54.759,-164.444,109.7,4.7,"mb",NA,NA,NA,1,"us","usp0002yfp","2014-11-07T00:39:03.689Z","Unimak Island region, Alaska","earthquake",NA,8.5,NA,23,"reviewed","us","us","Alaska"
"175741","1986-09-23T00:24:29.510Z",56.287,-153.537,33,4.5,"mb",NA,NA,NA,1.5,"us","usp0002y9u","2014-11-07T00:39:02.280Z","Kodiak Island region, Alaska","earthquake",NA,NA,NA,6,"reviewed","us","us","Alaska"
"175765","1986-09-20T02:26:02.620Z",54.218,-162.871,33,4.8,"mb",NA,NA,NA,0.9,"us","usp0002y7w","2014-11-07T00:39:02.060Z","Alaska Peninsula","earthquake",NA,NA,NA,29,"reviewed","us","us","Alaska Peninsula"
"175775","1986-09-18T20:56:05.860Z",61.798,-149.721,56.7,4.6,"mb",NA,NA,NA,0.9,"us","usp0002y70","2014-11-07T00:39:01.884Z","Southern Alaska","earthquake",NA,2.6,NA,23,"reviewed","us","us","Southern Alaska"
"175797","1986-09-16T20:57:21.950Z",56.222,-153.6,33,5.9,"mw",NA,NA,NA,0.9,"us","usp0002y58","2016-11-09T23:30:11.918Z","Kodiak Island region, Alaska","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","Alaska"
"175812","1986-09-15T14:48:22.110Z",61.528,-143.8,52.3,4.5,"mb",NA,NA,NA,NA,"us","usp0002y3y","2014-11-07T00:39:00.947Z","Southern Alaska","earthquake",NA,NA,NA,4,"reviewed","ags","us","Southern Alaska"
"175834","1986-09-14T01:11:29.510Z",56.319,-153.501,33,4.5,"mb",NA,NA,NA,0.9,"us","usp0002y29","2014-11-07T00:39:00.675Z","Kodiak Island region, Alaska","earthquake",NA,NA,NA,10,"reviewed","us","us","Alaska"
"175851","1986-09-13T03:11:19.150Z",56.138,-153.639,33,4.8,"mb",NA,NA,NA,0.9,"us","usp0002y1a","2014-11-07T00:39:00.423Z","Kodiak Island region, Alaska","earthquake",NA,NA,NA,30,"reviewed","us","us","Alaska"
"175854","1986-09-13T00:41:36.560Z",56.167,-153.804,33,4.6,"mb",NA,NA,NA,1.9,"us","usp0002y14","2014-11-07T00:39:00.404Z","Kodiak Island region, Alaska","earthquake",NA,NA,NA,1,"reviewed","us","us","Alaska"
"175855","1986-09-12T23:57:15.610Z",56.201,-153.405,31.3,6.5,"mw",NA,NA,NA,1.1,"us","usp0002y12","2016-11-09T23:28:01.667Z","Kodiak Island region, Alaska","earthquake",NA,NA,NA,NA,"reviewed","us","nc","Alaska"
"175999","1986-08-27T14:12:10.480Z",59.025,-142.758,30,4.5,"mb",NA,NA,NA,NA,"us","usp0002xkd","2014-11-07T00:38:53.889Z","Gulf of Alaska","earthquake",NA,NA,NA,3,"reviewed","ags","us","Gulf of Alaska"
"176017","1986-08-25T23:27:54.360Z",61.352,-150.333,47.2,4.5,"mb",NA,NA,NA,NA,"us","usp0002xj0","2014-11-07T00:38:53.656Z","Southern Alaska","earthquake",NA,NA,NA,2,"reviewed","ags","us","Southern Alaska"
"176094","1986-08-20T04:48:35.050Z",53.736,-163.163,33,4.6,"mb",NA,NA,NA,1.2,"us","usp0002xb6","2014-11-07T00:38:52.780Z","Unimak Island region, Alaska","earthquake",NA,NA,NA,4,"reviewed","us","us","Alaska"
"176193","1986-08-14T02:13:23.750Z",53.906,-164.486,33,4.6,"mb",NA,NA,NA,1.6,"us","usp0002x4c","2014-11-07T00:38:51.392Z","Unimak Island region, Alaska","earthquake",NA,NA,NA,4,"reviewed","us","us","Alaska"
"176241","1986-08-09T14:26:25.200Z",53.514,-161.627,33,4.7,"mb",NA,NA,NA,1.6,"us","usp0002x0a","2014-11-07T00:38:50.684Z","south of Alaska","earthquake",NA,NA,NA,6,"reviewed","us","us","south of Alaska"
"176300","1986-08-05T04:56:32.410Z",53.374,-164.371,33,4.5,"mb",NA,NA,NA,1,"us","usp0002wvx","2014-11-07T00:38:48.781Z","Unimak Island region, Alaska","earthquake",NA,NA,NA,5,"reviewed","us","us","Alaska"
"176500","1986-07-21T15:24:45.930Z",56.592,-153.361,33,5,"mb",NA,NA,NA,0.7,"us","usp0002wa0","2014-11-07T00:38:43.215Z","Kodiak Island region, Alaska","earthquake",NA,NA,NA,48,"reviewed","us","us","Alaska"
"176512","1986-07-20T21:27:23.720Z",55.802,-157.203,33,4.7,"mb",NA,NA,NA,0.8,"us","usp0002w8f","2014-11-07T00:38:43.063Z","Alaska Peninsula","earthquake",NA,NA,NA,24,"reviewed","us","us","Alaska Peninsula"
"176513","1986-07-20T19:44:29.740Z",57.042,-154.533,91.6,4.6,"mb",NA,NA,NA,NA,"us","usp0002w8b","2014-11-07T00:38:42.962Z","Kodiak Island region, Alaska","earthquake",NA,NA,NA,9,"reviewed","ags","us","Alaska"
"176778","1986-06-29T02:25:41.500Z",54.138,-164.155,33,4.6,"mb",NA,NA,NA,1.1,"us","usp0002vh9","2014-11-07T00:38:35.474Z","Unimak Island region, Alaska","earthquake",NA,NA,NA,22,"reviewed","us","us","Alaska"
"176825","1986-06-24T20:46:02.760Z",66.133,-149.639,10,4.9,"mb",NA,NA,NA,1.3,"us","usp0002vcp","2014-11-07T00:38:34.913Z","northern Alaska","earthquake",NA,NA,NA,15,"reviewed","us","us","northern Alaska"
"176851","1986-06-22T22:37:03.310Z",55.142,-156.87,33,4.5,"mb",NA,NA,NA,1.3,"us","usp0002vak","2014-11-07T00:38:34.185Z","south of Alaska","earthquake",NA,NA,NA,8,"reviewed","us","us","south of Alaska"
"176868","1986-06-21T12:07:30.290Z",59.947,-152.851,101,4.9,"mb",NA,NA,NA,1.2,"us","usp0002v8y","2014-11-07T00:38:34.023Z","Southern Alaska","earthquake",NA,4.5,NA,7,"reviewed","us","us","Southern Alaska"
"176891","1986-06-20T04:36:29.870Z",56.482,-152.711,33,4.7,"mb",NA,NA,NA,1.4,"us","usp0002v7q","2014-11-07T00:38:33.838Z","Kodiak Island region, Alaska","earthquake",NA,NA,NA,23,"reviewed","us","us","Alaska"
"176903","1986-06-19T11:08:37.380Z",56.303,-153.107,33,4.7,"mb",NA,NA,NA,1,"us","usp0002v6t","2014-11-07T00:38:33.665Z","Kodiak Island region, Alaska","earthquake",NA,NA,NA,7,"reviewed","us","us","Alaska"
"176904","1986-06-19T09:09:09.210Z",56.331,-152.914,16.7,6.8,"mw",NA,NA,NA,0.9,"us","usp0002v6r","2016-11-09T22:47:41.748Z","Kodiak Island region, Alaska","earthquake",NA,NA,NA,NA,"reviewed","us","nc","Alaska"
"176986","1986-06-13T14:03:54.730Z",54.149,-164.355,33,4.7,"mb",NA,NA,NA,1,"us","usp0002v13","2014-11-07T00:38:32.690Z","Unimak Island region, Alaska","earthquake",NA,NA,NA,8,"reviewed","us","us","Alaska"
"176989","1986-06-13T09:25:51.920Z",53.558,-163.873,33,4.8,"mb",NA,NA,NA,1.1,"us","usp0002v0w","2014-11-07T00:38:32.669Z","Unimak Island region, Alaska","earthquake",NA,NA,NA,33,"reviewed","us","us","Alaska"
"176990","1986-06-13T08:28:48.000Z",53.398,-163.569,33,4.7,"mb",NA,NA,NA,1.5,"us","usp0002v0v","2014-11-07T00:38:32.667Z","Unimak Island region, Alaska","earthquake",NA,NA,NA,6,"reviewed","us","us","Alaska"
"177087","1986-06-04T15:48:20.800Z",65.636,-152.604,10,5.4,"mw",NA,NA,NA,0.9,"us","usp0002usn","2016-11-09T22:40:57.047Z","northern Alaska","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","northern Alaska"
"177180","1986-05-29T02:40:11.210Z",59.119,-152.163,61.4,4.5,"mb",NA,NA,NA,1.1,"us","usp0002uhy","2014-11-07T00:38:26.503Z","Southern Alaska","earthquake",NA,4.8,NA,12,"reviewed","us","us","Southern Alaska"
"177257","1986-05-23T23:18:42.250Z",58.906,-153.377,79.5,5.1,"mw",NA,NA,NA,1,"us","usp0002ubw","2016-11-09T22:35:34.337Z","Kodiak Island region, Alaska","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","Alaska"
"177278","1986-05-22T14:49:29.000Z",54.039,-164.923,77.2,4.5,"mb",NA,NA,NA,1.2,"us","usp0002uag","2014-11-07T00:38:25.529Z","Unimak Island region, Alaska","earthquake",NA,13.2,NA,1,"reviewed","us","us","Alaska"
"177372","1986-05-17T03:24:29.590Z",58.889,-152.952,75.3,4.7,"mb",NA,NA,NA,NA,"us","usp0002u38","2014-11-07T00:38:24.059Z","Kodiak Island region, Alaska","earthquake",NA,NA,NA,1,"reviewed","ags","us","Alaska"
"177387","1986-05-15T23:21:18.370Z",54.85,-162.448,33,4.5,"mb",NA,NA,NA,1.2,"us","usp0002u21","2014-11-07T00:38:23.940Z","Alaska Peninsula","earthquake",NA,NA,NA,10,"reviewed","us","us","Alaska Peninsula"
"177411","1986-05-14T09:49:00.770Z",56.127,-156.211,98.9,4.5,"mb",NA,NA,NA,1.1,"us","usp0002u00","2014-11-07T00:38:23.672Z","Alaska Peninsula","earthquake",NA,9.1,NA,8,"reviewed","us","us","Alaska Peninsula"
"177471","1986-05-11T04:09:08.370Z",55.283,-157.747,33,4.7,"mb",NA,NA,NA,0.9,"us","usp0002tvx","2014-11-07T00:38:22.964Z","Alaska Peninsula","earthquake",NA,NA,NA,27,"reviewed","us","us","Alaska Peninsula"
"177638","1986-05-07T18:10:13.810Z",55.149,-157.574,33,4.7,"mb",NA,NA,NA,0.9,"us","usp0002tmc","2014-11-07T00:38:20.930Z","Alaska Peninsula","earthquake",NA,NA,NA,10,"reviewed","us","us","Alaska Peninsula"
"177959","1986-04-05T17:41:50.730Z",54.055,-161.961,33,5,"mb",NA,NA,NA,0.8,"us","usp0002spq","2014-11-07T00:38:11.534Z","Alaska Peninsula","earthquake",NA,NA,NA,14,"reviewed","us","us","Alaska Peninsula"
"177985","1986-04-03T02:57:11.100Z",56.257,-153.473,33,4.8,"ms",NA,NA,NA,1,"us","usp0002skq","2014-11-07T00:38:10.738Z","Kodiak Island region, Alaska","earthquake",NA,NA,NA,2,"reviewed","us","us","Alaska"
"177987","1986-04-03T02:43:25.950Z",56.41,-153.436,33,4.6,"mb",NA,NA,NA,1.3,"us","usp0002skm","2014-11-07T00:38:10.650Z","Kodiak Island region, Alaska","earthquake",NA,NA,NA,9,"reviewed","us","us","Alaska"
"178056","1986-03-27T22:42:36.610Z",53.78,-148.483,33,4.5,"mb",NA,NA,NA,1.2,"us","usp0002sbp","2014-11-07T00:38:06.096Z","south of Alaska","earthquake",NA,NA,NA,3,"reviewed","us","us","south of Alaska"
"178265","1986-03-18T23:25:16.680Z",56.974,-154.295,86.2,4.7,"mb",NA,NA,NA,NA,"us","usp0002ryv","2014-11-07T00:38:03.836Z","Kodiak Island region, Alaska","earthquake",NA,NA,NA,10,"reviewed","ags","us","Alaska"
"178407","1986-03-06T19:14:14.420Z",56.357,-153.846,33,4.5,"mb",NA,NA,NA,0.8,"us","usp0002rkp","2014-11-07T00:38:01.570Z","Kodiak Island region, Alaska","earthquake",NA,NA,NA,1,"reviewed","us","us","Alaska"
"178414","1986-03-06T04:08:18.810Z",56.286,-153.524,33,5.5,"mw",NA,NA,NA,1,"us","usp0002rk6","2016-11-09T22:01:20.602Z","Kodiak Island region, Alaska","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","Alaska"
"178415","1986-03-06T03:41:36.360Z",56.315,-153.46,33,5.1,"mb",NA,NA,NA,0.9,"us","usp0002rk4","2014-11-07T00:38:01.325Z","Kodiak Island region, Alaska","earthquake",NA,NA,NA,43,"reviewed","us","us","Alaska"
"178482","1986-02-28T17:01:45.370Z",60.345,-152.966,125.1,4.7,"mb",NA,NA,NA,0.9,"us","usp0002rd3","2014-11-07T00:37:57.013Z","Southern Alaska","earthquake",NA,2.7,NA,18,"reviewed","us","us","Southern Alaska"
"178521","1986-02-24T18:55:14.840Z",63.075,-150.383,112.4,4.6,"mb",NA,NA,NA,0.8,"us","usp0002r9n","2014-11-07T00:37:56.657Z","Central Alaska","earthquake",NA,3.9,NA,12,"reviewed","us","us","Central Alaska"
"178561","1986-02-21T00:14:17.800Z",56.128,-155.109,33,4.8,"mb",NA,NA,NA,0.8,"us","usp0002r5m","2014-11-07T00:37:56.271Z","Alaska Peninsula","earthquake",NA,NA,NA,28,"reviewed","us","us","Alaska Peninsula"
"178636","1986-02-13T08:43:09.080Z",54.811,-160.057,33,5,"mb",NA,NA,NA,0.9,"us","usp0002qyn","2014-11-07T00:37:54.946Z","Alaska Peninsula","earthquake",NA,NA,NA,39,"reviewed","us","us","Alaska Peninsula"
"178704","1986-02-06T15:14:58.360Z",67.898,-155.994,33,5.1,"mb",NA,NA,NA,1.4,"us","usp0002qsa","2014-11-07T00:37:53.549Z","northern Alaska","earthquake",NA,NA,NA,27,"reviewed","us","us","northern Alaska"
"178711","1986-02-05T15:45:34.120Z",67.901,-156.16,33,4.5,"mb",NA,NA,NA,1.5,"us","usp0002qr6","2014-11-07T00:37:53.279Z","northern Alaska","earthquake",NA,NA,NA,11,"reviewed","us","us","northern Alaska"
"178790","1986-01-29T10:19:05.000Z",52.831,-162.91,33,4.8,"mb",NA,NA,NA,1,"us","usp0002qj0","2014-11-07T00:37:49.208Z","south of Alaska","earthquake",NA,NA,NA,22,"reviewed","us","us","south of Alaska"
"179054","1986-01-06T16:09:12.800Z",55.064,-160.31,33,4.6,"mb",NA,NA,NA,1.2,"us","usp0002ptu","2014-11-07T00:37:45.346Z","Alaska Peninsula","earthquake",NA,NA,NA,4,"reviewed","us","us","Alaska Peninsula"
"179126","1985-12-31T02:05:02.250Z",59.78,-152.313,38.3,4.6,"mb",NA,NA,NA,1.3,"us","usp0002pm8","2014-11-07T00:37:41.593Z","Southern Alaska","earthquake",NA,6.3,NA,6,"reviewed","us","us","Southern Alaska"
"179129","1985-12-30T20:13:20.340Z",63.592,-151.298,33,5.1,"mb",NA,NA,NA,0.8,"us","usp0002pky","2014-11-07T00:37:41.564Z","Central Alaska","earthquake",NA,NA,NA,28,"reviewed","us","us","Central Alaska"
"179132","1985-12-30T12:41:02.720Z",61.541,-150.34,62.1,5.5,"mb",NA,NA,NA,1,"us","usp0002pkh","2015-05-13T18:53:23.000Z","Southern Alaska","earthquake",NA,2.2,NA,69,"reviewed","us","us","Southern Alaska"
"179163","1985-12-28T07:44:38.200Z",56.58,-156.509,58.5,5.3,"mb",NA,NA,NA,0.9,"us","usp0002pgy","2014-11-07T00:37:41.082Z","Alaska Peninsula","earthquake",NA,5.6,NA,61,"reviewed","us","us","Alaska Peninsula"
"179203","1985-12-25T18:37:56.980Z",59.784,-152.319,94.3,4.5,"mb",NA,NA,NA,NA,"us","usp0002pdq","2014-11-07T00:37:40.145Z","Southern Alaska","earthquake",NA,NA,NA,4,"reviewed","ags","us","Southern Alaska"
"179427","1985-12-08T15:39:10.750Z",53.794,-163.973,33,4.8,"mb",NA,NA,NA,0.9,"us","usp0002np8","2014-11-07T00:37:36.793Z","Unimak Island region, Alaska","earthquake",NA,NA,NA,16,"reviewed","us","us","Alaska"
"179432","1985-12-08T07:32:23.310Z",59.882,-150.244,39.1,4.8,"mb",NA,NA,NA,NA,"us","usp0002nnw","2014-11-07T00:37:36.713Z","Kenai Peninsula, Alaska","earthquake",NA,NA,NA,6,"reviewed","ags","us","Alaska"
"179436","1985-12-07T20:12:55.270Z",54.416,-164.574,33,4.8,"mb",NA,NA,NA,1.4,"us","usp0002nnh","2014-11-07T00:37:36.643Z","Unimak Island region, Alaska","earthquake",NA,NA,NA,4,"reviewed","us","us","Alaska"
"179577","1985-11-27T16:37:44.310Z",56.336,-153.359,33,4.6,"mb",NA,NA,NA,1,"us","usp0002n9t","2014-11-07T00:37:30.934Z","Kodiak Island region, Alaska","earthquake",NA,NA,NA,4,"reviewed","us","us","Alaska"
"179708","1985-11-16T11:33:48.710Z",54.617,-159.554,33,4.5,"mb",NA,NA,NA,1.5,"us","usp0002mum","2014-11-07T00:37:28.958Z","south of Alaska","earthquake",NA,NA,NA,2,"reviewed","us","us","south of Alaska"
"179719","1985-11-15T15:58:23.390Z",54.719,-159.493,33,4.6,"mb",NA,NA,NA,1,"us","usp0002mtm","2014-11-07T00:37:28.661Z","south of Alaska","earthquake",NA,NA,NA,5,"reviewed","us","us","south of Alaska"
"179734","1985-11-14T23:39:26.950Z",54.793,-159.717,33,4.6,"mb",NA,NA,NA,1.1,"us","usp0002msp","2014-11-07T00:37:28.358Z","south of Alaska","earthquake",NA,NA,NA,9,"reviewed","us","us","south of Alaska"
"179737","1985-11-14T22:17:44.570Z",54.756,-159.787,33,6.1,"mw",NA,NA,NA,0.8,"us","usp0002msj","2016-11-09T23:57:29.128Z","south of Alaska","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","south of Alaska"
"179749","1985-11-13T09:38:41.290Z",60.595,-151.584,79,4.5,"mb",NA,NA,NA,1.1,"us","usp0002mr0","2014-11-07T00:37:28.036Z","Kenai Peninsula, Alaska","earthquake",NA,4.3,NA,6,"reviewed","us","us","Alaska"
"179834","1985-11-05T01:27:59.790Z",62.531,-151.38,81,5.1,"mw",NA,NA,NA,1,"us","usp0002mfm","2016-11-09T23:53:35.653Z","Central Alaska","earthquake",NA,2.8,NA,NA,"reviewed","us","hrv","Central Alaska"
"179866","1985-11-02T11:17:08.220Z",53.626,-164.454,33,4.7,"mb",NA,NA,NA,1.1,"us","usp0002md9","2014-11-07T00:37:25.350Z","Unimak Island region, Alaska","earthquake",NA,NA,NA,7,"reviewed","us","us","Alaska"
"179869","1985-11-02T04:39:44.820Z",55.659,-157.271,33,4.8,"mb",NA,NA,NA,0.8,"us","usp0002md0","2014-11-07T00:37:25.208Z","Alaska Peninsula","earthquake",NA,NA,NA,32,"reviewed","us","us","Alaska Peninsula"
"179889","1985-10-31T20:17:35.900Z",57.786,-156.249,33,4.7,"mb",NA,NA,NA,1,"us","usp0002mbm","2014-11-07T00:37:22.272Z","Alaska Peninsula","earthquake",NA,NA,NA,5,"reviewed","us","us","Alaska Peninsula"
"179952","1985-10-27T19:03:40.480Z",58.49,-154.319,82.5,5.3,"mw",NA,NA,NA,1,"us","usp0002m6d","2016-11-09T23:49:25.775Z","Alaska Peninsula","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","Alaska Peninsula"
"179966","1985-10-26T15:59:36.000Z",54.838,-159.534,33,5.4,"mw",NA,NA,NA,1,"us","usp0002m5f","2016-11-09T23:48:53.993Z","south of Alaska","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","south of Alaska"
"179972","1985-10-26T03:41:22.050Z",53.531,-164.514,33,4.8,"mb",NA,NA,NA,1.1,"us","usp0002m4u","2014-11-07T00:37:21.260Z","Unimak Island region, Alaska","earthquake",NA,NA,NA,39,"reviewed","us","us","Alaska"
