"","X","t","pd","Country","Mag","R","PR","S","n1","pdr"
"1198",1198,78,0.998564838648112,"China",7.5,316.227766016838,11.9148036624617,-1.69897000433602,0.0839292050737319,0.945499520320305
"1199",1199,79,0.998680374376042,"China",7.5,316.227766016838,11.9148036624617,-1.69897000433602,0.0839292050737319,0.947495040375639
"1200",1200,80,0.998786609056107,"China",7.5,316.227766016838,11.9148036624617,-1.69897000433602,0.0839292050737319,0.949417495013666
"1201",1201,1,0.489499182367919,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.25831304447952
"1202",1202,2,0.739388915196977,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.449900460010762
"1203",1203,3,0.866957828124073,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.591998346952166
"1204",1204,4,0.932081862477791,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.697390496103629
"1205",1205,5,0.965327735262864,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.775558478343538
"1206",1206,6,0.982299780502536,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.833534651110235
"1207",1207,7,0.990964023474277,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.876534822182296
"1208",1208,8,0.995387126595514,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.908427488151592
"1209",1209,9,0.997645124355377,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.932081862477791
"1210",1210,10,0.998797834057998,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.949626003356532
"1211",1211,11,0.999386293303679,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.962638263792107
"1212",1212,12,0.999686702229742,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.972289287619009
"1213",1213,13,0.999840061232121,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.979447326098839
"1214",1214,14,0.999918351128227,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.984756349866443
"1215",1215,15,0.999958318184201,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.988693983541422
"1216",1216,16,0.999978721398954,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.991614475073773
"1217",1217,17,0.999989137256768,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.993780565547026
"1218",1218,18,0.999994454560698,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.995387126595514
"1219",1219,19,0.999997169048702,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.996578691968426
"1220",1220,20,0.999998554797048,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.997462460462164
"1221",1221,21,0.999999262222711,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.998117940025669
"1222",1222,22,0.999999623364091,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.998604100667532
"1223",1223,23,0.99999980772706,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.998964679673889
"1224",1224,24,0.999999901844507,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999232116419338
"1225",1225,25,0.999999949891541,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999430470764865
"1226",1226,26,0.999999974419591,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999577587595513
"1227",1227,27,0.99999998694118,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999686702229742
"1228",1228,28,0.999999993333462,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999767631130606
"1229",1229,29,0.999999996596727,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999827655040701
"1230",1230,30,0.999999998262626,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999872173991838
"1231",1231,31,0.999999999113069,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.99990519311717
"1232",1232,32,0.999999999547221,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999929682971712
"1233",1233,33,0.999999999768856,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999947846777368
"1234",1234,34,0.999999999882001,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999961318635085
"1235",1235,35,0.999999999939761,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999971310536221
"1236",1236,36,0.999999999969248,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999978721398954
"1237",1237,37,0.999999999984301,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999984217939173
"1238",1238,38,0.999999999991986,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999988294651353
"1239",1239,39,0.999999999995909,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999991318295599
"1240",1240,40,0.999999999997911,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999993560893094
"1241",1241,41,0.999999999998934,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999995224198403
"1242",1242,42,0.999999999999456,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999996457850253
"1243",1243,43,0.999999999999722,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999997372833738
"1244",1244,44,0.999999999999858,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999998051465054
"1245",1245,45,0.999999999999928,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999998554797048
"1246",1246,46,0.999999999999963,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999998928111822
"1247",1247,47,0.999999999999981,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999999204994521
"1248",1248,48,0.99999999999999,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999999410354807
"1249",1249,49,0.999999999999995,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999999562667852
"1250",1250,50,0.999999999999997,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.99999967563645
"1251",1251,51,0.999999999999999,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999999759423786
"1252",1252,52,0.999999999999999,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999999821567761
"1253",1253,53,1,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999999867659136
"1254",1254,54,1,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999999901844507
"1255",1255,55,1,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999999927199351
"1256",1256,56,1,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999999946004709
"1257",1257,57,1,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999999959952397
"1258",1258,58,1,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999999970297215
"1259",1259,59,1,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999999977969832
"1260",1260,60,1,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999999983660512
"1261",1261,61,1,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999999987881215
"1262",1262,62,1,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999999991011655
"1263",1263,63,1,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999999993333462
"1264",1264,64,1,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999999995055516
"1265",1265,65,1,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.99999999633274
"1266",1266,66,1,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999999997280041
"1267",1267,67,1,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999999997982642
"1268",1268,68,1,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999999998503752
"1269",1269,69,1,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999999998890252
"1270",1270,70,1,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999999999176915
"1271",1271,71,1,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999999999389528
"1272",1272,72,1,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999999999547221
"1273",1273,73,1,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.99999999966418
"1274",1274,74,1,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999999999750927
"1275",1275,75,1,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999999999815265
"1276",1276,76,1,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999999999862985
"1277",1277,77,1,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999999999898378
"1278",1278,78,1,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999999999924628
"1279",1279,79,1,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999999999944098
"1280",1280,80,1,"India",6.5,138.038426460288,1.48729174699082,-1.69897000433602,0.672363039748766,0.999999999958538
"1281",1281,1,0.19372346878762,"India",7,208.929613085404,4.64406699149607,-1.69897000433602,0.215328504483492,0.0912648192414686
"1282",1282,2,0.349918155216132,"India",7,208.929613085404,4.64406699149607,-1.69897000433602,0.215328504483492,0.174200371251759
"1283",1283,3,0.475854265183518,"India",7,208.929613085404,4.64406699149607,-1.69897000433602,0.215328504483492,0.249566825099139
"1284",1284,4,0.577393595082403,"India",7,208.929613085404,4.64406699149607,-1.69897000433602,0.215328504483492,0.318054973159268
"1285",1285,5,0.659262373774905,"India",7,208.929613085404,4.64406699149607,-1.69897000433602,0.215328504483492,0.380292562766505
"1286",1286,6,0.72527124867369,"India",7,208.929613085404,4.64406699149607,-1.69897000433602,0.215328504483492,0.436850050008214
"1287",1287,7,0.778492655356314,"India",7,208.929613085404,4.64406699149607,-1.69897000433602,0.215328504483492,0.488245828400056
