"","t","pd","Country","Mag"
"761",41,NA,"Iceland",6
"762",42,NA,"Iceland",6
"763",43,NA,"Iceland",6
"764",44,NA,"Iceland",6
"765",45,NA,"Iceland",6
"766",46,NA,"Iceland",6
"767",47,NA,"Iceland",6
"768",48,NA,"Iceland",6
"769",49,NA,"Iceland",6
"770",50,NA,"Iceland",6
"771",51,NA,"Iceland",6
"772",52,NA,"Iceland",6
"773",53,NA,"Iceland",6
"774",54,NA,"Iceland",6
"775",55,NA,"Iceland",6
"776",56,NA,"Iceland",6
"777",57,NA,"Iceland",6
"778",58,NA,"Iceland",6
"779",59,NA,"Iceland",6
"780",60,NA,"Iceland",6
"781",61,NA,"Iceland",6
"782",62,NA,"Iceland",6
"783",63,NA,"Iceland",6
"784",64,NA,"Iceland",6
"785",65,NA,"Iceland",6
"786",66,NA,"Iceland",6
"787",67,NA,"Iceland",6
"788",68,NA,"Iceland",6
"789",69,NA,"Iceland",6
"790",70,NA,"Iceland",6
"791",71,NA,"Iceland",6
"792",72,NA,"Iceland",6
"793",73,NA,"Iceland",6
"794",74,NA,"Iceland",6
"795",75,NA,"Iceland",6
"796",76,NA,"Iceland",6
"797",77,NA,"Iceland",6
"798",78,NA,"Iceland",6
"799",79,NA,"Iceland",6
"800",80,NA,"Iceland",6
"801",1,1,"Iceland",6.5
"802",2,2,"Iceland",6.5
"803",3,3,"Iceland",6.5
"804",4,4,"Iceland",6.5
"805",5,5,"Iceland",6.5
"806",6,6,"Iceland",6.5
"807",7,7,"Iceland",6.5
"808",8,8,"Iceland",6.5
"809",9,9,"Iceland",6.5
"810",10,10,"Iceland",6.5
"811",11,11,"Iceland",6.5
"812",12,12,"Iceland",6.5
"813",13,13,"Iceland",6.5
"814",14,14,"Iceland",6.5
"815",15,15,"Iceland",6.5
"816",16,16,"Iceland",6.5
"817",17,17,"Iceland",6.5
"818",18,18,"Iceland",6.5
"819",19,19,"Iceland",6.5
"820",20,20,"Iceland",6.5
"821",21,21,"Iceland",6.5
"822",22,22,"Iceland",6.5
"823",23,23,"Iceland",6.5
"824",24,24,"Iceland",6.5
"825",25,25,"Iceland",6.5
"826",26,26,"Iceland",6.5
"827",27,27,"Iceland",6.5
"828",28,28,"Iceland",6.5
"829",29,29,"Iceland",6.5
"830",30,30,"Iceland",6.5
"831",31,31,"Iceland",6.5
"832",32,32,"Iceland",6.5
"833",33,33,"Iceland",6.5
"834",34,34,"Iceland",6.5
"835",35,35,"Iceland",6.5
"836",36,36,"Iceland",6.5
"837",37,37,"Iceland",6.5
"838",38,38,"Iceland",6.5
"839",39,39,"Iceland",6.5
"840",40,40,"Iceland",6.5
"841",41,41,"Iceland",6.5
"842",42,42,"Iceland",6.5
"843",43,43,"Iceland",6.5
"844",44,44,"Iceland",6.5
"845",45,45,"Iceland",6.5
"846",46,46,"Iceland",6.5
"847",47,47,"Iceland",6.5
"848",48,48,"Iceland",6.5
"849",49,49,"Iceland",6.5
"850",50,50,"Iceland",6.5
"851",51,51,"Iceland",6.5
"852",52,52,"Iceland",6.5
"853",53,53,"Iceland",6.5
"854",54,54,"Iceland",6.5
"855",55,55,"Iceland",6.5
"856",56,56,"Iceland",6.5
"857",57,57,"Iceland",6.5
"858",58,58,"Iceland",6.5
"859",59,59,"Iceland",6.5
"860",60,60,"Iceland",6.5
"861",61,61,"Iceland",6.5
"862",62,62,"Iceland",6.5
"863",63,63,"Iceland",6.5
"864",64,64,"Iceland",6.5
"865",65,65,"Iceland",6.5
"866",66,66,"Iceland",6.5
"867",67,67,"Iceland",6.5
"868",68,68,"Iceland",6.5
"869",69,69,"Iceland",6.5
"870",70,70,"Iceland",6.5
"871",71,71,"Iceland",6.5
"872",72,72,"Iceland",6.5
"873",73,73,"Iceland",6.5
"874",74,74,"Iceland",6.5
"875",75,75,"Iceland",6.5
"876",76,76,"Iceland",6.5
"877",77,77,"Iceland",6.5
"878",78,78,"Iceland",6.5
"879",79,79,"Iceland",6.5
"880",80,80,"Iceland",6.5
"881",1,NA,"Iceland",7
"882",2,NA,"Iceland",7
"883",3,NA,"Iceland",7
"884",4,NA,"Iceland",7
"885",5,NA,"Iceland",7
"886",6,NA,"Iceland",7
"887",7,NA,"Iceland",7
"888",8,NA,"Iceland",7
"889",9,NA,"Iceland",7
"890",10,NA,"Iceland",7
"891",11,NA,"Iceland",7
"892",12,NA,"Iceland",7
"893",13,NA,"Iceland",7
"894",14,NA,"Iceland",7
"895",15,NA,"Iceland",7
"896",16,NA,"Iceland",7
"897",17,NA,"Iceland",7
"898",18,NA,"Iceland",7
"899",19,NA,"Iceland",7
"900",20,NA,"Iceland",7
"901",21,NA,"Iceland",7
"902",22,NA,"Iceland",7
"903",23,NA,"Iceland",7
"904",24,NA,"Iceland",7
"905",25,NA,"Iceland",7
"906",26,NA,"Iceland",7
"907",27,NA,"Iceland",7
"908",28,NA,"Iceland",7
"909",29,NA,"Iceland",7
"910",30,NA,"Iceland",7
"911",31,NA,"Iceland",7
"912",32,NA,"Iceland",7
"913",33,NA,"Iceland",7
"914",34,NA,"Iceland",7
"915",35,NA,"Iceland",7
"916",36,NA,"Iceland",7
"917",37,NA,"Iceland",7
"918",38,NA,"Iceland",7
"919",39,NA,"Iceland",7
"920",40,NA,"Iceland",7
"921",41,NA,"Iceland",7
"922",42,NA,"Iceland",7
"923",43,NA,"Iceland",7
"924",44,NA,"Iceland",7
"925",45,NA,"Iceland",7
"926",46,NA,"Iceland",7
"927",47,NA,"Iceland",7
"928",48,NA,"Iceland",7
"929",49,NA,"Iceland",7
"930",50,NA,"Iceland",7
"931",51,NA,"Iceland",7
"932",52,NA,"Iceland",7
"933",53,NA,"Iceland",7
"934",54,NA,"Iceland",7
"935",55,NA,"Iceland",7
"936",56,NA,"Iceland",7
"937",57,NA,"Iceland",7
"938",58,NA,"Iceland",7
"939",59,NA,"Iceland",7
"940",60,NA,"Iceland",7
"941",61,NA,"Iceland",7
"942",62,NA,"Iceland",7
"943",63,NA,"Iceland",7
"944",64,NA,"Iceland",7
"945",65,NA,"Iceland",7
"946",66,NA,"Iceland",7
"947",67,NA,"Iceland",7
"948",68,NA,"Iceland",7
"949",69,NA,"Iceland",7
"950",70,NA,"Iceland",7
"951",71,NA,"Iceland",7
"952",72,NA,"Iceland",7
"953",73,NA,"Iceland",7
"954",74,NA,"Iceland",7
"955",75,NA,"Iceland",7
"956",76,NA,"Iceland",7
"957",77,NA,"Iceland",7
"958",78,NA,"Iceland",7
"959",79,NA,"Iceland",7
"960",80,NA,"Iceland",7
"961",1,0.330287358220868,"india",6
"962",2,0.551484977441216,"india",6
"963",3,0.69962381936453,"india",6
"964",4,0.798834274539094,"india",6
"965",5,0.865276770566161,"india",6
"966",6,0.909774150106848,"india",6
"967",7,0.93957460771129,"india",6
"968",8,0.959532350899787,"india",6
"969",9,0.972898303814506,"india",6
"970",10,0.981849651450917,"india",6
"971",11,0.987844482123982,"india",6
"972",12,0.991859296011058,"india",6
"973",13,0.994548067625624,"india",6
"974",14,0.996348771966755,"india",6
"975",15,0.997554726428118,"india",6
"976",16,0.998362369376302,"india",6
"977",17,0.998903258068745,"india",6
"978",18,0.999265498063869,"india",6
"979",19,0.999508094767962,"india",6
"980",20,0.999670564847547,"india",6
"981",21,0.999779373113756,"india",6
"982",22,0.999852243385166,"india",6
"983",23,0.999901045527139,"india",6
"984",24,0.999933728938564,"india",6
"985",25,0.999955617432372,"india",6
"986",26,0.999970276433385,"india",6
"987",27,0.999980093751679,"india",6
"988",28,0.999986668533849,"india",6
"989",29,0.999991071748585,"india",6
"990",30,0.999994020637159,"india",6
"991",31,0.999995995545115,"india",6
"992",32,0.99999731816594,"india",6
"993",33,0.999998203941827,"india",6
"994",34,0.999998797157136,"india",6
"995",35,0.999999194440928,"india",6
"996",36,0.999999460506906,"india",6
"997",37,0.999999638694655,"india",6
"998",38,0.999999758029243,"india",6
"999",39,0.999999837949125,"india",6
"1000",40,0.99999989147248,"india",6
"1001",41,0.999999927317748,"india",6
"1002",42,0.999999951323777,"india",6
"1003",43,0.999999967400918,"india",6
"1004",44,0.999999978167983,"india",6
"1005",45,0.999999985378822,"india",6
"1006",46,0.999999990208012,"india",6
"1007",47,0.999999993442182,"india",6
"1008",48,0.999999995608146,"india",6
"1009",49,0.99999999705872,"india",6
"1010",50,0.999999998030188,"india",6
"1011",51,0.999999998680792,"india",6
"1012",52,0.99999999911651,"india",6
"1013",53,0.999999999408315,"india",6
"1014",54,0.999999999603741,"india",6
"1015",55,0.999999999734621,"india",6
"1016",56,0.999999999822272,"india",6
"1017",57,0.999999999880973,"india",6
"1018",58,0.999999999920286,"india",6
"1019",59,0.999999999946615,"india",6
"1020",60,0.999999999964247,"india",6
"1021",61,0.999999999976056,"india",6
"1022",62,0.999999999983964,"india",6
"1023",63,0.999999999989261,"india",6
"1024",64,0.999999999992808,"india",6
"1025",65,0.999999999995183,"india",6
"1026",66,0.999999999996774,"india",6
"1027",67,0.99999999999784,"india",6
"1028",68,0.999999999998553,"india",6
"1029",69,0.999999999999031,"india",6
"1030",70,0.999999999999351,"india",6
"1031",71,0.999999999999565,"india",6
"1032",72,0.999999999999709,"india",6
"1033",73,0.999999999999805,"india",6
"1034",74,0.999999999999869,"india",6
"1035",75,0.999999999999913,"india",6
"1036",76,0.999999999999941,"india",6
"1037",77,0.999999999999961,"india",6
"1038",78,0.999999999999974,"india",6
"1039",79,0.999999999999982,"india",6
"1040",80,0.999999999999988,"india",6
"1041",1,0.028714308777358,"india",6.5
"1042",2,0.0566041060261545,"india",6.5
"1043",3,0.0836930670250112,"india",6.5
"1044",4,0.110004187233289,"india",6.5
"1045",5,0.135559801811628,"india",6.5
"1046",6,0.160381604581969,"india",6.5
"1047",7,0.184490666443153,"india",6.5
"1048",8,0.207907453257721,"india",6.5
"1049",9,0.230651843225123,"india",6.5
"1050",10,0.252743143756048,"india",6.5
"1051",11,0.274200107862235,"india",6.5
"1052",12,0.295040950075652,"india",6.5
"1053",13,0.315283361910572,"india",6.5
"1054",14,0.334944526881667,"india",6.5
"1055",15,0.354041135090858,"india",6.5
"1056",16,0.372589397395331,"india",6.5
"1057",17,0.39060505916871,"india",6.5
"1058",18,0.408103413667099,"india",6.5
"1059",19,0.425099315011326,"india",6.5
"1060",20,0.441607190796406,"india",6.5
"1061",21,0.457641054338934,"india",6.5
"1062",22,0.473214516572808,"india",6.5
"1063",23,0.488340797603366,"india",6.5
"1064",24,0.50303273792976,"india",6.5
"1065",25,0.517302809345083,"india",6.5
"1066",26,0.531163125523512,"india",6.5
"1067",27,0.544625452303441,"india",6.5
"1068",28,0.55770121767535,"india",6.5
"1069",29,0.570401521482869,"india",6.5
"1070",30,0.582737144845293,"india",6.5
"1071",31,0.594718559309527,"india",6.5
"1072",32,0.606355935739246,"india",6.5
"1073",33,0.617659152948804,"india",6.5
"1074",34,0.628637806089228,"india",6.5
"1075",35,0.639301214793419,"india",6.5
"1076",36,0.649658431087459,"india",6.5
"1077",37,0.659718247074758,"india",6.5
"1078",38,0.669489202399554,"india",6.5
"1079",39,0.678979591496104,"india",6.5
"1080",40,0.688197470629718,"india",6.5
"1081",41,0.697150664735618,"india",6.5
"1082",42,0.705846774061417,"india",6.5
"1083",43,0.714293180618873,"india",6.5
"1084",44,0.72249705445038,"india",6.5
"1085",45,0.730465359715518,"india",6.5
"1086",46,0.738204860602841,"india",6.5
"1087",47,0.745722127071902,"india",6.5
"1088",48,0.753023540430409,"india",6.5
"1089",49,0.760115298751229,"india",6.5
"1090",50,0.767003422133851,"india",6.5
"1091",51,0.773693757814767,"india",6.5
"1092",52,0.780191985131118,"india",6.5
"1093",53,0.786503620341801,"india",6.5
"1094",54,0.792634021310154,"india",6.5
"1095",55,0.798588392052174,"india",6.5
"1096",56,0.804371787154132,"india",6.5
"1097",57,0.809989116063351,"india",6.5
"1098",58,0.815445147255766,"india",6.5
"1099",59,0.820744512283824,"india",6.5
"1100",60,0.825891709708142,"india",6.5
"1101",61,0.83089110891628,"india",6.5
"1102",62,0.835746953831855,"india",6.5
"1103",63,0.840463366517149,"india",6.5
"1104",64,0.845044350672276,"india",6.5
"1105",65,0.849493795033868,"india",6.5
"1106",66,0.853815476676174,"india",6.5
"1107",67,0.858013064217365,"india",6.5
"1108",68,0.862090120933778,"india",6.5
"1109",69,0.866050107784734,"india",6.5
"1110",70,0.869896386350497,"india",6.5
"1111",71,0.873632221685879,"india",6.5
"1112",72,0.877260785091899,"india",6.5
"1113",73,0.880785156807861,"india",6.5
"1114",74,0.884208328626124,"india",6.5
"1115",75,0.8875332064318,"india",6.5
"1116",76,0.890762612669517,"india",6.5
"1117",77,0.893899288739356,"india",6.5
"1118",78,0.896945897323992,"india",6.5
"1119",79,0.899905024649004,"india",6.5
"1120",80,0.902779182678295,"india",6.5
"1121",1,0.00211502833777022,"india",7
"1122",2,0.00422558333067091,"india",7
"1123",3,0.00633167443995319,"india",7
"1124",4,0.0084333111068573,"india",7
"1125",5,0.0105305027526553,"india",7
"1126",6,0.0126232587786927,"india",7
"1127",7,0.0147115885664311,"india",7
"1128",8,0.0167955014774896,"india",7
"1129",9,0.0188750068536879,"india",7
"1130",10,0.020950114017087,"india",7
"1131",11,0.0230208322700316,"india",7
"1132",12,0.0250871708951916,"india",7
"1133",13,0.027149139155604,"india",7
"1134",14,0.0292067462947141,"india",7
"1135",15,0.0312600015364169,"india",7
"1136",16,0.033308914085099,"india",7
"1137",17,0.0353534931256788,"india",7
"1138",18,0.0373937478236491,"india",7
"1139",19,0.0394296873251169,"india",7
"1140",20,0.0414613207568451,"india",7
"1141",21,0.0434886572262931,"india",7
"1142",22,0.0455117058216582,"india",7
"1143",23,0.0475304756119154,"india",7
"1144",24,0.0495449756468587,"india",7
"1145",25,0.0515552149571417,"india",7
"1146",26,0.0535612025543177,"india",7
"1147",27,0.0555629474308805,"india",7
"1148",28,0.0575604585603045,"india",7
"1149",29,0.0595537448970845,"india",7
"1150",30,0.0615428153767771,"india",7
"1151",31,0.0635276789160393,"india",7
"1152",32,0.0655083444126693,"india",7
"1153",33,0.0674848207456463,"india",7
"1154",34,0.0694571167751702,"india",7
"1155",35,0.0714252413427011,"india",7
"1156",36,0.0733892032709995,"india",7
"1157",37,0.0753490113641652,"india",7
"1158",38,0.0773046744076772,"india",7
"1159",39,0.0792562011684331,"india",7
"1160",40,0.0812036003947881,"india",7
"1161",41,0.0831468808165944,"india",7
"1162",42,0.0850860511452403,"india",7
"1163",43,0.0870211200736893,"india",7
"1164",44,0.0889520962765192,"india",7
"1165",45,0.0908789884099606,"india",7
"1166",46,0.0928018051119358,"india",7
"1167",47,0.0947205550020981,"india",7
"1168",48,0.0966352466818696,"india",7
"1169",49,0.0985458887344802,"india",7
"1170",50,0.100452489725006,"india",7
"1171",51,0.102355058200409,"india",7
"1172",52,0.104253602689571,"india",7
"1173",53,0.106148131703338,"india",7
"1174",54,0.108038653734554,"india",7
"1175",55,0.109925177258101,"india",7
"1176",56,0.111807710730936,"india",7
"1177",57,0.113686262592129,"india",7
"1178",58,0.115560841262902,"india",7
"1179",59,0.117431455146665,"india",7
"1180",60,0.119298112629054,"india",7
"1181",61,0.121160822077971,"india",7
"1182",62,0.123019591843619,"india",7
"1183",63,0.124874430258539,"india",7
"1184",64,0.12672534563765,"india",7
"1185",65,0.128572346278283,"india",7
"1186",66,0.130415440460221,"india",7
"1187",67,0.132254636445735,"india",7
"1188",68,0.134089942479621,"india",7
"1189",69,0.135921366789237,"india",7
"1190",70,0.137748917584539,"india",7
"1191",71,0.139572603058121,"india",7
"1192",72,0.141392431385247,"india",7
"1193",73,0.143208410723891,"india",7
"1194",74,0.145020549214773,"india",7
"1195",75,0.146828854981395,"india",7
"1196",76,0.148633336130077,"india",7
"1197",77,0.150434000749995,"india",7
"1198",78,0.152230856913215,"india",7
"1199",79,0.154023912674731,"india",7
"1200",80,0.1558131760725,"india",7
"1201",1,0.999999979423056,"indonesia",6
"1202",2,1,"indonesia",6
"1203",3,1,"indonesia",6
"1204",4,1,"indonesia",6
"1205",5,1,"indonesia",6
"1206",6,1,"indonesia",6
"1207",7,1,"indonesia",6
"1208",8,1,"indonesia",6
"1209",9,1,"indonesia",6
"1210",10,1,"indonesia",6
"1211",11,1,"indonesia",6
"1212",12,1,"indonesia",6
"1213",13,1,"indonesia",6
"1214",14,1,"indonesia",6
"1215",15,1,"indonesia",6
"1216",16,1,"indonesia",6
"1217",17,1,"indonesia",6
"1218",18,1,"indonesia",6
"1219",19,1,"indonesia",6
"1220",20,1,"indonesia",6
"1221",21,1,"indonesia",6
"1222",22,1,"indonesia",6
"1223",23,1,"indonesia",6
"1224",24,1,"indonesia",6
"1225",25,1,"indonesia",6
"1226",26,1,"indonesia",6
"1227",27,1,"indonesia",6
"1228",28,1,"indonesia",6
"1229",29,1,"indonesia",6
"1230",30,1,"indonesia",6
"1231",31,1,"indonesia",6
"1232",32,1,"indonesia",6
"1233",33,1,"indonesia",6
"1234",34,1,"indonesia",6
"1235",35,1,"indonesia",6
"1236",36,1,"indonesia",6
"1237",37,1,"indonesia",6
"1238",38,1,"indonesia",6
"1239",39,1,"indonesia",6
"1240",40,1,"indonesia",6
"1241",41,1,"indonesia",6
"1242",42,1,"indonesia",6
"1243",43,1,"indonesia",6
"1244",44,1,"indonesia",6
"1245",45,1,"indonesia",6
"1246",46,1,"indonesia",6
"1247",47,1,"indonesia",6
"1248",48,1,"indonesia",6
"1249",49,1,"indonesia",6
"1250",50,1,"indonesia",6
"1251",51,1,"indonesia",6
"1252",52,1,"indonesia",6
"1253",53,1,"indonesia",6
"1254",54,1,"indonesia",6
"1255",55,1,"indonesia",6
"1256",56,1,"indonesia",6
"1257",57,1,"indonesia",6
"1258",58,1,"indonesia",6
"1259",59,1,"indonesia",6
"1260",60,1,"indonesia",6
"1261",61,1,"indonesia",6
"1262",62,1,"indonesia",6
"1263",63,1,"indonesia",6
"1264",64,1,"indonesia",6
"1265",65,1,"indonesia",6
"1266",66,1,"indonesia",6
"1267",67,1,"indonesia",6
"1268",68,1,"indonesia",6
"1269",69,1,"indonesia",6
"1270",70,1,"indonesia",6
"1271",71,1,"indonesia",6
"1272",72,1,"indonesia",6
"1273",73,1,"indonesia",6
"1274",74,1,"indonesia",6
"1275",75,1,"indonesia",6
"1276",76,1,"indonesia",6
"1277",77,1,"indonesia",6
"1278",78,1,"indonesia",6
"1279",79,1,"indonesia",6
"1280",80,1,"indonesia",6
"1281",1,0.792777168207309,"indonesia",6.5
"1282",2,0.957058697983818,"indonesia",6.5
"1283",3,0.991101581795342,"indonesia",6.5
"1284",4,0.998156044581155,"indonesia",6.5
"1285",5,0.999617890336407,"indonesia",6.5
"1286",6,0.999920818153455,"indonesia",6.5
"1287",7,0.999983591713532,"indonesia",6.5
"1288",8,0.999996599828413,"indonesia",6.5
"1289",9,0.999999295406815,"indonesia",6.5
"1290",10,0.999999853992205,"indonesia",6.5
"1291",11,0.999999969743851,"indonesia",6.5
"1292",12,0.999999993730235,"indonesia",6.5
"1293",13,0.999999998700762,"indonesia",6.5
"1294",14,0.999999999730768,"indonesia",6.5
"1295",15,0.999999999944209,"indonesia",6.5
"1296",16,0.999999999988439,"indonesia",6.5
"1297",17,0.999999999997604,"indonesia",6.5
"1298",18,0.999999999999504,"indonesia",6.5
"1299",19,0.999999999999897,"indonesia",6.5
"1300",20,0.999999999999979,"indonesia",6.5
"1301",21,0.999999999999996,"indonesia",6.5
"1302",22,0.999999999999999,"indonesia",6.5
"1303",23,1,"indonesia",6.5
"1304",24,1,"indonesia",6.5
"1305",25,1,"indonesia",6.5
"1306",26,1,"indonesia",6.5
"1307",27,1,"indonesia",6.5
"1308",28,1,"indonesia",6.5
"1309",29,1,"indonesia",6.5
"1310",30,1,"indonesia",6.5
"1311",31,1,"indonesia",6.5
"1312",32,1,"indonesia",6.5
"1313",33,1,"indonesia",6.5
"1314",34,1,"indonesia",6.5
"1315",35,1,"indonesia",6.5
"1316",36,1,"indonesia",6.5
"1317",37,1,"indonesia",6.5
"1318",38,1,"indonesia",6.5
"1319",39,1,"indonesia",6.5
"1320",40,1,"indonesia",6.5
"1321",41,1,"indonesia",6.5
"1322",42,1,"indonesia",6.5
"1323",43,1,"indonesia",6.5
"1324",44,1,"indonesia",6.5
"1325",45,1,"indonesia",6.5
"1326",46,1,"indonesia",6.5
"1327",47,1,"indonesia",6.5
"1328",48,1,"indonesia",6.5
"1329",49,1,"indonesia",6.5
"1330",50,1,"indonesia",6.5
"1331",51,1,"indonesia",6.5
"1332",52,1,"indonesia",6.5
"1333",53,1,"indonesia",6.5
"1334",54,1,"indonesia",6.5
"1335",55,1,"indonesia",6.5
"1336",56,1,"indonesia",6.5
"1337",57,1,"indonesia",6.5
"1338",58,1,"indonesia",6.5
"1339",59,1,"indonesia",6.5
"1340",60,1,"indonesia",6.5
"1341",61,1,"indonesia",6.5
