"","time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource","country"
"41935","2012-01-06T00:16:48.900Z",38.7,43.64,5,4.5,"mb",73,39.4,NA,NA,"us","usp000jd3j","2014-11-07T01:46:43.982Z","eastern Turkey","earthquake",NA,NA,NA,31,"reviewed","isk","us","eastern Turkey"
"42116","2011-12-27T19:18:52.780Z",38.888,43.79,5,4.7,"mb",104,42.4,NA,NA,"us","usp000jcqj","2014-11-07T01:46:38.107Z","eastern Turkey","earthquake",NA,NA,NA,55,"reviewed","isk","us","eastern Turkey"
"42483","2011-12-06T15:46:27.880Z",37.244,43.713,13.6,4.5,"mb",53,37.7,NA,NA,"us","usp000jbw9","2014-11-07T01:46:31.549Z","Turkey-Iraq border region","earthquake",NA,NA,NA,5,"reviewed","isk","us","Turkey-Iraq border region"
"42491","2011-12-06T02:55:59.130Z",38.812,43.67,5,4.6,"mb",85,39.6,NA,NA,"us","usp000jbvv","2014-11-07T01:46:31.472Z","eastern Turkey","earthquake",NA,NA,NA,22,"reviewed","isk","us","eastern Turkey"
"42507","2011-12-05T08:17:26.600Z",38.81,26.23,6,4.8,"mwc",162,24.3,NA,NA,"us","usp000jbuq","2015-03-24T01:23:47.099Z","near the coast of western Turkey","earthquake",NA,NA,NA,NA,"reviewed","isk","gcmt","near the coast of western Turkey"
"42516","2011-12-04T22:15:02.300Z",38.463,43.298,4.2,4.8,"mwc",124,38.6,NA,NA,"us","usp000jbu6","2014-11-07T01:46:31.134Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","isk","gcmt","eastern Turkey"
"42545","2011-12-03T01:30:54.610Z",38.868,43.791,5,4.7,"mb",131,24,NA,NA,"us","usp000jbrf","2014-11-07T01:46:30.231Z","eastern Turkey","earthquake",NA,NA,NA,49,"reviewed","isk","us","eastern Turkey"
"42601","2011-11-30T00:47:21.760Z",38.474,43.454,4.3,5.4,"mwc",180,24.9,NA,NA,"us","usp000jbmn","2014-11-07T01:46:26.010Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","isk","gcmt","eastern Turkey"
"42738","2011-11-22T03:30:35.800Z",38.611,43.287,2.5,4.6,"mb",120,33.9,NA,NA,"us","usp000jb8a","2014-11-07T01:46:23.680Z","eastern Turkey","earthquake",NA,NA,NA,25,"reviewed","isk","us","eastern Turkey"
"42815","2011-11-18T17:39:40.430Z",38.85,43.878,5,4.9,"mwc",162,34.9,NA,NA,"us","usp000jb2m","2014-11-07T01:46:22.646Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","isk","gcmt","eastern Turkey"
"42858","2011-11-17T12:38:31.220Z",38.904,43.553,5,4.5,"mb",46,39.5,NA,NA,"us","usp000jazd","2014-11-07T01:46:22.013Z","eastern Turkey","earthquake",NA,NA,NA,10,"reviewed","isk","us","eastern Turkey"
"42868","2011-11-17T02:37:18.400Z",39.133,41.565,3.8,4.9,"mb",132,27.9,NA,NA,"us","usp000jayw","2014-11-07T01:46:21.888Z","eastern Turkey","earthquake",NA,NA,NA,45,"reviewed","isk","us","eastern Turkey"
"42902","2011-11-14T22:08:15.410Z",38.658,43.17,10,5.2,"mwc",155,38.2,NA,1.22,"us","usp000javz","2014-11-07T01:46:21.215Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","eastern Turkey"
"42905","2011-11-14T16:47:16.200Z",38.647,43.046,5,4.7,"mb",80,34.4,NA,NA,"us","usp000javs","2014-11-07T01:46:21.189Z","eastern Turkey","earthquake",NA,NA,NA,33,"reviewed","isk","us","eastern Turkey"
"42906","2011-11-14T16:31:32.210Z",38.658,43.077,4.6,4.5,"mb",72,34.4,NA,NA,"us","usp000javr","2014-11-07T01:46:21.184Z","eastern Turkey","earthquake",NA,NA,NA,24,"reviewed","isk","us","eastern Turkey"
"42936","2011-11-12T18:20:01.640Z",38.634,43.216,5,4.6,"mb",88,35.3,NA,NA,"us","usp000jare","2014-11-07T01:46:20.310Z","eastern Turkey","earthquake",NA,NA,NA,36,"reviewed","isk","us","eastern Turkey"
"42968","2011-11-09T22:38:18.180Z",38.451,43.208,5,4.5,"mb",76,38.5,NA,NA,"us","usp000jan9","2014-11-07T01:46:19.776Z","eastern Turkey","earthquake",NA,NA,NA,19,"reviewed","isk","us","eastern Turkey"
"42972","2011-11-09T20:45:39.360Z",38.483,43.273,5,4.5,"mb",70,48.5,NA,NA,"us","usp000jan5","2014-11-07T01:46:19.700Z","eastern Turkey","earthquake",NA,NA,NA,19,"reviewed","isk","us","eastern Turkey"
"42974","2011-11-09T19:30:11.330Z",38.42,43.284,4,4.8,"mb",42,61.3,NA,NA,"us","usp000jan0","2014-11-07T01:46:19.677Z","eastern Turkey","earthquake",NA,NA,NA,3,"reviewed","isk","us","eastern Turkey"
"42975","2011-11-09T19:23:33.240Z",38.429,43.229,5,5.6,"mww",368,19.7,NA,NA,"us","usp000jamz","2017-10-16T22:30:22.319Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","isk","us","eastern Turkey"
"42990","2011-11-08T22:05:51.020Z",38.718,43.191,10,5.2,"mwb",439,19.9,NA,0.99,"us","usp000jakt","2015-03-24T02:26:17.091Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"42993","2011-11-08T19:34:25.380Z",38.8,43.467,5,4.5,"mb",82,37.1,NA,NA,"us","usp000jakm","2014-11-07T01:46:19.442Z","eastern Turkey","earthquake",NA,NA,NA,32,"reviewed","isk","us","eastern Turkey"
"43001","2011-11-08T14:35:34.780Z",38.664,43.651,5,4.5,"mb",66,37.6,NA,NA,"us","usp000jak5","2014-11-07T01:46:19.330Z","eastern Turkey","earthquake",NA,NA,NA,18,"reviewed","isk","us","eastern Turkey"
"43015","2011-11-07T22:14:12.670Z",38.917,43.609,5,4.5,"mb",76,39.6,NA,NA,"us","usp000jaj1","2014-11-07T01:46:19.022Z","eastern Turkey","earthquake",NA,NA,NA,17,"reviewed","isk","us","eastern Turkey"
"43025","2011-11-07T15:53:51.310Z",38.688,43.631,3.8,4.8,"mb",78,54,NA,NA,"us","usp000jahb","2014-11-07T01:46:18.930Z","eastern Turkey","earthquake",NA,NA,NA,29,"reviewed","isk","us","eastern Turkey"
"43055","2011-11-06T02:43:12.000Z",38.924,43.565,5,4.8,"mwc",116,31.9,NA,NA,"us","usp000jadk","2014-11-07T01:46:18.220Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","isk","gcmt","eastern Turkey"
"43064","2011-11-05T19:19:16.830Z",38.807,43.542,5,4.5,"mb",88,61.2,NA,1.26,"us","usp000jacw","2014-11-07T01:46:18.069Z","eastern Turkey","earthquake",NA,4.8,NA,37,"reviewed","us","us","eastern Turkey"
"43122","2011-11-02T13:24:02.530Z",38.857,43.578,5,4.6,"mb",65,76.6,NA,NA,"us","usp000ja89","2014-11-07T01:46:16.510Z","eastern Turkey","earthquake",NA,NA,NA,24,"reviewed","isk","us","eastern Turkey"
"43123","2011-11-02T11:43:04.460Z",37.134,43.82,10,4.6,"mb",75,40,NA,1.24,"us","usp000ja86","2014-11-07T01:46:16.464Z","Turkey-Iraq border region","earthquake",NA,NA,NA,33,"reviewed","us","us","Turkey-Iraq border region"
"43127","2011-11-02T04:34:20.700Z",38.87,43.57,5,4.5,"mb",86,39.5,NA,NA,"us","usp000ja7v","2014-11-07T01:46:16.344Z","eastern Turkey","earthquake",NA,NA,NA,29,"reviewed","isk","us","eastern Turkey"
"43195","2011-10-30T01:55:04.670Z",38.729,43.593,5,4.5,"mb",83,30.2,NA,NA,"us","usp000ja3q","2014-11-07T01:46:12.457Z","eastern Turkey","earthquake",NA,NA,NA,27,"reviewed","isk","us","eastern Turkey"
"43196","2011-10-29T22:24:21.900Z",38.89,43.56,5,5.1,"mwc",134,25,NA,NA,"us","usp000ja3h","2014-11-07T01:46:12.431Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","isk","gcmt","eastern Turkey"
"43203","2011-10-29T18:45:48.890Z",38.623,43.177,5,4.7,"mb",114,34.6,NA,NA,"us","usp000ja35","2014-11-07T01:46:12.391Z","eastern Turkey","earthquake",NA,NA,NA,54,"reviewed","isk","us","eastern Turkey"
"43246","2011-10-28T08:48:07.360Z",38.649,43.635,5,4.6,"mb",76,39.3,NA,NA,"us","usp000ja0r","2014-11-07T01:46:11.869Z","eastern Turkey","earthquake",NA,NA,NA,22,"reviewed","isk","us","eastern Turkey"
"43265","2011-10-27T08:04:22.420Z",37.256,43.86,10,5.1,"mwc",177,52.3,NA,0.91,"us","usp000j9z9","2015-03-24T01:22:07.360Z","Turkey-Iraq border region","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","Turkey-Iraq border region"
"43276","2011-10-26T23:42:27.290Z",38.699,43.395,5.4,4.5,"mb",94,39,NA,NA,"us","usp000j9yk","2014-11-07T01:46:11.468Z","eastern Turkey","earthquake",NA,NA,NA,30,"reviewed","isk","us","eastern Turkey"
"43291","2011-10-26T03:16:18.400Z",38.73,43.3,5,4.8,"mwc",86,34.5,NA,NA,"us","usp000j9xd","2014-11-07T01:46:11.312Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","isk","gcmt","eastern Turkey"
"43293","2011-10-26T02:59:58.160Z",38.803,43.504,10,4.5,"mb",44,61.2,NA,1.13,"us","usp000j9x9","2014-11-07T01:46:11.298Z","eastern Turkey","earthquake",NA,NA,NA,15,"reviewed","us","us","eastern Turkey"
"43304","2011-10-25T14:55:08.240Z",38.811,43.623,14,5.6,"mww",419,19.7,NA,0.91,"us","usp000j9w5","2017-04-13T22:26:53.413Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"43312","2011-10-25T02:33:53.070Z",38.747,43.169,5,4.7,"mb",42,75.6,NA,NA,"us","usp000j9vg","2014-11-07T01:46:10.941Z","eastern Turkey","earthquake",NA,NA,NA,12,"reviewed","isk","us","eastern Turkey"
"43316","2011-10-24T23:55:14.380Z",38.736,43.561,5,4.6,"mb",101,39.3,NA,NA,"us","usp000j9v8","2014-11-07T01:46:10.887Z","eastern Turkey","earthquake",NA,NA,NA,36,"reviewed","isk","us","eastern Turkey"
"43323","2011-10-24T15:28:06.790Z",38.674,43.198,10.6,5,"mwc",113,38.1,NA,1.04,"us","usp000j9ur","2014-11-07T01:46:10.802Z","eastern Turkey","earthquake",NA,5.2,NA,NA,"reviewed","us","gcmt","eastern Turkey"
"43325","2011-10-24T08:49:21.130Z",38.667,43.515,7.6,4.8,"mwc",129,28.7,NA,NA,"us","usp000j9ub","2014-11-07T01:46:10.749Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","isk","gcmt","eastern Turkey"
"43326","2011-10-24T08:28:26.190Z",38.617,43.55,3.6,4.8,"mwc",72,35,NA,1.13,"us","usp000j9u9","2014-11-07T01:46:10.736Z","eastern Turkey","earthquake",NA,6.9,NA,NA,"reviewed","us","gcmt","eastern Turkey"
"43327","2011-10-24T08:12:12.340Z",38.851,43.425,4.5,4.5,"mb",73,47.1,NA,NA,"us","usp000j9u8","2014-11-07T01:46:10.731Z","eastern Turkey","earthquake",NA,NA,NA,27,"reviewed","isk","us","eastern Turkey"
"43328","2011-10-24T05:54:57.310Z",38.64,43.302,10,4.7,"mb",69,34.7,NA,0.92,"us","usp000j9u2","2014-11-07T01:46:10.712Z","eastern Turkey","earthquake",NA,NA,NA,37,"reviewed","us","us","eastern Turkey"
"43329","2011-10-24T04:43:01.410Z",38.651,43.226,5,4.7,"mb",107,43.3,NA,NA,"us","usp000j9u0","2014-11-07T01:46:10.702Z","eastern Turkey","earthquake",NA,NA,NA,50,"reviewed","isk","us","eastern Turkey"
"43331","2011-10-23T22:21:30.390Z",38.624,43.067,5,4.8,"mb",146,34.5,NA,NA,"us","usp000j9th","2014-11-07T01:46:10.630Z","eastern Turkey","earthquake",NA,NA,NA,61,"reviewed","isk","us","eastern Turkey"
"43334","2011-10-23T20:56:37.490Z",38.616,43.084,7.7,4.5,"mb",49,49.2,NA,1.14,"us","usp000j9t9","2014-11-07T01:46:10.398Z","eastern Turkey","earthquake",NA,6.5,NA,6,"reviewed","us","us","eastern Turkey"
"43335","2011-10-23T20:45:34.860Z",38.634,43.077,5,5.9,"mww",408,19.6,NA,NA,"us","usp000j9t8","2017-04-13T22:26:52.917Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","isk","us","eastern Turkey"
"43336","2011-10-23T19:06:06.480Z",38.787,43.296,5,4.8,"mb",115,34.4,NA,NA,"us","usp000j9t4","2014-11-07T01:46:10.328Z","eastern Turkey","earthquake",NA,NA,NA,58,"reviewed","isk","us","eastern Turkey"
"43337","2011-10-23T18:53:48.000Z",38.711,43.336,12.3,4.9,"mb",116,34.6,NA,NA,"us","usp000j9t2","2014-11-07T01:46:10.315Z","eastern Turkey","earthquake",NA,NA,NA,61,"reviewed","dda","us","eastern Turkey"
"43338","2011-10-23T18:10:45.160Z",38.71,43.338,5,5.1,"mwc",144,34.6,NA,NA,"us","usp000j9t0","2014-11-07T01:46:10.300Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","isk","gcmt","eastern Turkey"
"43340","2011-10-23T16:05:10.800Z",38.793,43.585,9.8,4.6,"mb",77,58.6,NA,1.07,"us","usp000j9su","2014-11-07T01:46:10.279Z","eastern Turkey","earthquake",NA,4.4,NA,30,"reviewed","us","us","eastern Turkey"
"43341","2011-10-23T15:58:00.280Z",38.66,43.333,18.3,4.6,"mb",95,33.7,NA,1.08,"us","usp000j9st","2014-11-07T01:46:10.272Z","eastern Turkey","earthquake",NA,4.2,NA,39,"reviewed","us","us","eastern Turkey"
"43343","2011-10-23T15:24:31.030Z",38.488,43.256,15.9,4.8,"mb",106,49.4,NA,1.03,"us","usp000j9sq","2014-11-07T01:46:10.258Z","eastern Turkey","earthquake",NA,3.9,NA,54,"reviewed","us","us","eastern Turkey"
"43344","2011-10-23T12:56:49.020Z",38.759,43.338,7.2,4.5,"mb",95,33.8,NA,NA,"us","usp000j9se","2014-11-07T01:46:10.218Z","eastern Turkey","earthquake",NA,NA,NA,38,"reviewed","isk","us","eastern Turkey"
"43345","2011-10-23T12:42:09.690Z",38.729,43.192,5,4.8,"mb",130,26.8,NA,NA,"us","usp000j9sc","2014-11-07T01:46:10.206Z","eastern Turkey","earthquake",NA,NA,NA,55,"reviewed","isk","us","eastern Turkey"
"43347","2011-10-23T12:13:07.830Z",38.786,43.163,5,4.5,"mb",101,35.7,NA,NA,"us","usp000j9s8","2014-11-07T01:46:10.188Z","eastern Turkey","earthquake",NA,NA,NA,42,"reviewed","isk","us","eastern Turkey"
"43349","2011-10-23T12:03:10.000Z",38.701,43.141,7,4.7,"mb",74,25.9,NA,NA,"us","usp000j9s6","2014-11-07T01:46:10.174Z","eastern Turkey","earthquake",NA,NA,NA,26,"reviewed","dda","us","eastern Turkey"
"43351","2011-10-23T11:32:41.220Z",38.809,43.3,5,5.7,"mb",512,14.1,NA,NA,"us","usp000j9s2","2017-04-26T18:12:44.060Z","eastern Turkey","earthquake",NA,NA,NA,285,"reviewed","isk","us","eastern Turkey"
"43352","2011-10-23T11:19:04.510Z",38.694,43.571,11.4,4.5,"mb",53,69,NA,1.19,"us","usp000j9s1","2014-11-07T01:46:09.620Z","eastern Turkey","earthquake",NA,5.3,NA,22,"reviewed","us","us","eastern Turkey"
"43353","2011-10-23T11:16:26.870Z",38.741,43.341,10,4.7,"mb",64,57.1,NA,1.28,"us","usp000j9s0","2014-11-07T01:46:09.612Z","eastern Turkey","earthquake",NA,NA,NA,21,"reviewed","us","us","eastern Turkey"
"43354","2011-10-23T11:10:47.050Z",38.325,42.607,10,5,"mb",41,74.2,NA,1.34,"us","usp000j9rz","2014-11-07T01:46:09.378Z","eastern Turkey","earthquake",NA,NA,NA,21,"reviewed","us","us","eastern Turkey"
"43355","2011-10-23T11:07:33.720Z",38.56,43.284,10,4.5,"mb",41,102.6,NA,0.97,"us","usp000j9ry","2014-11-07T01:46:09.374Z","eastern Turkey","earthquake",NA,NA,NA,16,"reviewed","us","us","eastern Turkey"
"43356","2011-10-23T11:00:29.140Z",38.603,43.101,10,5.2,"mb",48,83.8,NA,1.15,"us","usp000j9rx","2014-11-07T01:46:09.279Z","eastern Turkey","earthquake",NA,NA,NA,14,"reviewed","us","us","eastern Turkey"
"43357","2011-10-23T11:00:14.310Z",38.593,43.516,10,4.6,"mb",31,37.4,NA,1.21,"us","usp000j9rw","2014-11-07T01:46:09.276Z","eastern Turkey","earthquake",NA,NA,NA,4,"reviewed","us","us","eastern Turkey"
"43358","2011-10-23T10:56:49.000Z",38.814,43.446,5,5.6,"mb",324,21.3,NA,NA,"us","usp000j9rv","2017-04-26T18:12:43.433Z","eastern Turkey","earthquake",NA,NA,NA,207,"reviewed","isk","us","eastern Turkey"
"43359","2011-10-23T10:52:05.000Z",38.764,43.252,7.1,4.8,"mb",107,36.9,NA,NA,"us","usp000j9rt","2014-11-07T01:46:09.243Z","eastern Turkey","earthquake",NA,NA,NA,46,"reviewed","dda","us","eastern Turkey"
"43360","2011-10-23T10:48:17.420Z",38.751,43.595,9,5.6,"mb",127,75.4,NA,NA,"us","usp000j9rs","2017-04-26T18:12:42.838Z","eastern Turkey","earthquake",NA,NA,NA,61,"reviewed","isk","us","eastern Turkey"
"43361","2011-10-23T10:41:23.250Z",38.721,43.508,18,7.1,"mww",693,19.7,NA,0.93,"us","usp000j9rr","2017-04-26T18:12:42.264Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"43779","2011-09-30T20:40:14.000Z",37.992,35.217,5,4.5,"mb",45,49.8,NA,NA,"us","usp000j8sm","2014-11-07T01:45:58.341Z","central Turkey","earthquake",NA,NA,NA,11,"reviewed","isk","us","central Turkey"
"43927","2011-09-22T03:22:36.070Z",39.785,38.842,5,5.5,"mwb",455,20.7,NA,NA,"us","usp000j8cv","2017-04-13T22:26:46.341Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","isk","us","eastern Turkey"
"45026","2011-07-27T09:58:15.180Z",38.32,31.957,10,4.8,"mwc",210,29.2,NA,1.01,"us","usp000j5js","2015-03-24T02:27:04.775Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","western Turkey"
"45071","2011-07-25T17:57:20.610Z",40.802,27.752,16.4,5.1,"mwc",198,34.2,NA,NA,"us","usp000j5g9","2015-03-24T01:19:20.505Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","isk","gcmt","western Turkey"
"45435","2011-07-11T16:09:12.960Z",40.247,29.954,5,4.5,"mb",144,38.8,NA,NA,"us","usp000j4ns","2015-03-24T02:08:27.963Z","western Turkey","earthquake",NA,NA,NA,25,"reviewed","isk","us","western Turkey"
"45809","2011-06-29T19:48:05.610Z",37.412,35.875,5.5,4.5,"mb",58,51.1,NA,NA,"us","usp000j3yg","2014-11-07T01:45:11.800Z","central Turkey","earthquake",NA,NA,NA,12,"reviewed","isk","us","central Turkey"
"45851","2011-06-27T21:13:58.830Z",39.114,29.031,10.4,4.7,"mwr",146,31.8,NA,NA,"us","usp000j3ur","2015-03-24T02:06:17.282Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","isk","us","western Turkey"
"45938","2011-06-23T07:34:42.740Z",38.578,39.64,6.1,5.2,"mwr",191,42.2,NA,NA,"us","usp000j3ku","2015-03-24T01:18:29.806Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","isk","us","eastern Turkey"
"46501","2011-05-29T11:02:05.540Z",37.414,42.575,11.2,4.5,"mb",100,88.6,NA,NA,"us","usp000j2dm","2014-11-07T01:44:56.190Z","Turkey-Syria-Iraq border region","earthquake",NA,NA,NA,32,"reviewed","isk","us","Turkey-Syria-Iraq border region"
"46535","2011-05-28T05:47:17.000Z",39.119,29.049,9.2,4.8,"mwr",243,21.3,NA,NA,"us","usp000j2b5","2015-03-24T01:17:47.484Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","isk","us","western Turkey"
"46723","2011-05-20T00:58:33.200Z",39.1,29.09,5,4.5,"mb",23,79.8,NA,NA,"us","usp000j1v9","2014-11-07T01:44:52.695Z","western Turkey","earthquake",NA,NA,NA,2,"reviewed","isk","us","western Turkey"
"46729","2011-05-19T20:25:32.120Z",39.124,29.079,5,4.6,"ml",42,47.6,NA,NA,"us","usp000j1uq","2014-11-07T01:44:52.561Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","isk","isk","western Turkey"
"46730","2011-05-19T20:15:22.940Z",39.149,29.103,7,5.8,"mww",507,19.9,NA,NA,"us","usp000j1up","2017-04-13T22:26:24.518Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","isk","us","western Turkey"
"47414","2011-04-23T05:22:11.060Z",37.47,35.584,10.4,4.5,"mb",48,61.6,NA,NA,"us","usp000j0ek","2014-11-07T01:44:36.631Z","central Turkey","earthquake",NA,NA,NA,2,"reviewed","isk","us","central Turkey"
"49117","2011-03-14T18:57:10.910Z",38.725,44.112,4.4,4.7,"mb",67,49.6,NA,0.92,"us","usp000hx7m","2014-11-07T01:44:08.875Z","Turkey-Iran border region","earthquake",NA,5.3,NA,18,"reviewed","us","us","Turkey-Iran border region"
"50556","2011-02-22T18:15:52.900Z",38.927,42.335,4.8,4.5,"mb",72,35.4,NA,NA,"us","usp000huxz","2014-11-07T01:43:42.885Z","eastern Turkey","earthquake",NA,NA,NA,21,"reviewed","isk","us","eastern Turkey"
"50560","2011-02-22T09:11:44.000Z",38.983,42.297,5,4.6,"mb",81,62.3,NA,NA,"us","usp000hux6","2014-11-07T01:43:42.466Z","eastern Turkey","earthquake",NA,NA,NA,23,"reviewed","isk","us","eastern Turkey"
"51614","2010-12-31T20:57:36.720Z",40.597,27.367,8.6,4.5,"ml",33,44.7,NA,NA,"us","usp000hscm","2014-11-07T01:43:16.932Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","isk","the","western Turkey"
"52772","2010-11-16T10:50:32.000Z",37.312,36.415,5.3,4.5,"mb",71,56.9,NA,NA,"us","usp000hpr2","2014-11-07T01:42:55.793Z","central Turkey","earthquake",NA,NA,NA,23,"reviewed","isk","us","central Turkey"
"52801","2010-11-14T23:08:25.400Z",36.585,36.007,2.6,4.9,"mwc",235,33.5,NA,NA,"us","usp000hpnf","2016-11-10T02:36:14.469Z","Turkey-Syria border region","earthquake",NA,NA,NA,NA,"reviewed","isk","gcmt","Turkey-Syria border region"
"52897","2010-11-11T20:08:00.870Z",37.899,27.343,11.8,5,"mwc",142,27.3,NA,NA,"us","usp000hpe2","2016-11-10T02:35:59.466Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","isk","gcmt","western Turkey"
"53029","2010-11-03T02:51:27.000Z",40.423,26.333,15.3,5.3,"mwc",241,25.9,NA,NA,"us","usp000hnya","2016-11-10T02:35:36.154Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","isk","gcmt","western Turkey"
"53343","2010-10-14T09:08:21.000Z",36.071,29.532,21.1,4.5,"ml",52,50.6,NA,NA,"us","usp000hn37","2014-11-07T01:42:42.088Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","isk","ath","western Turkey"
"53747","2010-09-17T10:17:05.730Z",38.068,39.035,7,4.7,"mb",80,43.8,NA,NA,"us","usp000hkuk","2014-11-07T01:42:28.600Z","eastern Turkey","earthquake",NA,NA,NA,28,"reviewed","isk","us","eastern Turkey"
"56608","2010-03-26T18:35:52.000Z",38.142,26.22,9.2,4.9,"mb",165,21.8,NA,NA,"us","usp000ha0f","2015-03-24T01:07:09.165Z","near the coast of western Turkey","earthquake",NA,NA,NA,39,"reviewed","isk","us","near the coast of western Turkey"
"56644","2010-03-24T14:11:31.000Z",38.821,40.138,4.5,5.1,"mwc",161,41.8,NA,NA,"us","usp000h9xv","2016-11-10T02:26:20.572Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","isk","gcmt","eastern Turkey"
"57095","2010-03-08T15:04:54.010Z",38.677,40.05,10,4.9,"mwc",62,65.1,NA,1.27,"us","usp000h8yh","2016-11-10T02:25:25.579Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","eastern Turkey"
"57104","2010-03-08T11:12:10.790Z",38.776,40.143,5,5.1,"mwc",150,26.2,NA,NA,"us","usp000h8y1","2016-11-10T02:25:24.547Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","isk","gcmt","eastern Turkey"
"57107","2010-03-08T10:14:23.480Z",38.828,40.119,5,5.2,"mb",136,26.1,NA,NA,"us","usp000h8xy","2014-11-07T01:40:57.415Z","eastern Turkey","earthquake",NA,NA,NA,63,"reviewed","isk","us","eastern Turkey"
"57111","2010-03-08T09:00:46.400Z",38.761,40.062,5,4.9,"mwc",83,52.3,NA,NA,"us","usp000h8xr","2016-11-10T02:25:23.556Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","isk","gcmt","eastern Turkey"
"57113","2010-03-08T08:11:21.000Z",38.736,40.076,5.1,4.6,"mb",36,62.5,NA,NA,"us","usp000h8xn","2014-11-07T01:40:57.323Z","eastern Turkey","earthquake",NA,NA,NA,4,"reviewed","isk","us","eastern Turkey"
"57116","2010-03-08T07:47:41.960Z",38.709,40.051,10,5.6,"mwc",250,28.1,NA,1.08,"us","usp000h8xh","2017-04-26T18:10:33.878Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","eastern Turkey"
"57124","2010-03-08T02:32:34.710Z",38.864,39.986,12,6.1,"mwc",379,22,NA,0.76,"us","usp000h8x1","2017-04-26T18:10:33.296Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"59226","2009-12-04T17:19:47.290Z",37.401,29.658,10,4.7,"mb",160,33,NA,1.07,"us","usp000h4r1","2014-11-07T01:40:13.881Z","western Turkey","earthquake",NA,NA,NA,38,"reviewed","us","us","western Turkey"
"59229","2009-12-04T06:02:19.000Z",37.915,28.726,5,4.9,"mwc",282,35.9,NA,NA,"us","usp000h4qu","2016-11-10T02:21:13.376Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","isk","gcmt","western Turkey"
"59367","2009-11-25T10:53:43.640Z",37.87,28.955,10,4.6,"mb",79,85,NA,1.21,"us","usp000h4dp","2014-11-07T01:40:08.753Z","western Turkey","earthquake",NA,NA,NA,31,"reviewed","us","us","western Turkey"
"59413","2009-11-22T02:01:47.000Z",41.347,33.555,5,4.5,"mb",100,53.7,NA,NA,"us","usp000h4a1","2014-11-07T01:40:08.031Z","central Turkey","earthquake",NA,NA,NA,25,"reviewed","isk","us","central Turkey"
"59614","2009-11-07T03:13:41.000Z",36.064,31.833,83,4.5,"mb",126,53.1,NA,NA,"us","usp000h3tw","2014-11-07T01:40:05.002Z","western Turkey","earthquake",NA,NA,NA,44,"reviewed","isk","us","western Turkey"
